GLOBALEVENTID,SQLDATE,MONTHYEAR,YEAR,EventRootCode,QuadClass,GoldsteinScale,AvgTone,Actor1CountryCode,Actor1Type1Code,ActionGeo_ADM1Code,NumMentions,NumArticles,sentiment_label,sentiment_binary,sentiment_enc,stability_label,event_polarity,geo_zone,month,media_intensity,tension_score,EventRootCode_enc,Actor1CountryCode_enc,Actor1Type1Code_enc,GoldsteinScale_scaled,AvgTone_scaled,NumMentions_scaled,cluster_id,cluster_name
1236192248,2025-04-04,202504,2025,05,1,8.0,2.10696920583469,BEN,UNKNOWN,BN,10,10,positif,1,2,très_stable,coopération,générique,4,0.6161,-2.9465,4,9,28,1.6230712744581914,0.7886885174589532,1.0087040421784956,1, Événements neutres
1236192258,2025-04-04,202504,2025,01,1,0.0,2.10696920583469,UNKNOWN,BUS,BN,10,10,positif,1,2,neutre,coopération,générique,4,0.6161,1.0535,0,116,1,-0.1194324183829714,0.7886885174589532,1.0087040421784956,1, Événements neutres
1236192266,2025-04-04,202504,2025,07,2,7.4,2.10696920583469,UNKNOWN,BUS,BN,10,10,positif,1,2,très_stable,coopération,générique,4,0.6161,-2.6465,6,116,1,1.4923834974951045,0.7886885174589532,1.0087040421784956,1, Événements neutres
1236175256,2025-04-04,202504,2025,03,1,4.0,2.08333333333333,NGA,GOV,BN,6,6,positif,1,2,stable,coopération,générique,4,0.5,-0.9583,2,82,8,0.7518194280376101,0.7835121460435546,0.025528204511288705,1, Événements neutres
1236100546,2025-04-04,202504,2025,07,2,7.4,-0.1150747986191,UNKNOWN,EDU,BN00,10,10,neutre,1,0,très_stable,coopération,sud_centre,4,0.6161,-3.6425,6,116,5,1.4923834974951045,0.30205003742185865,1.0087040421784956,1, Événements neutres
1236197769,2025-04-04,202504,2025,03,1,4.0,-4.95049504950495,UNKNOWN,UNKNOWN,BN,6,6,négatif,0,1,stable,coopération,générique,4,0.5,0.4752,2,116,28,0.7518194280376101,-0.7569305932565611,0.025528204511288705,1, Événements neutres
1236203807,2025-04-04,202504,2025,12,3,-4.0,5.13219284603422,UNKNOWN,UNKNOWN,BN,3,3,positif,1,2,très_instable,coopération,générique,4,0.3562,4.5661,11,116,28,-0.990684264803553,1.4512272570555484,-0.7118536737391165,0, Conflits & tensions
1236100150,2025-04-04,202504,2025,11,3,-2.0,-6.31364562118126,UNKNOWN,UNKNOWN,BN,1,1,négatif,0,1,instable,coopération,générique,4,0.1781,4.1568,10,116,28,-0.5550583415932622,-1.0554672203137376,-1.20344159257272,0, Conflits & tensions
1236100165,2025-04-04,202504,2025,11,3,-2.0,-6.31364562118126,UNKNOWN,UNKNOWN,BN,6,6,négatif,0,1,instable,coopération,générique,4,0.5,4.1568,10,116,28,-0.5550583415932622,-1.0554672203137376,0.025528204511288705,0, Conflits & tensions
1236138843,2025-04-04,202504,2025,02,1,3.0,2.70935960591133,UNKNOWN,UNKNOWN,BN,20,20,positif,1,2,stable,coopération,générique,4,0.7823,-0.1453,1,116,28,0.5340064664324647,0.9206149546018093,3.4666436363465127,1, Événements neutres
1236175243,2025-04-04,202504,2025,03,1,4.0,2.08333333333333,NGA,UNKNOWN,BN,2,2,positif,1,2,stable,coopération,générique,4,0.2823,-0.9583,2,82,28,0.7518194280376101,0.7835121460435546,-0.9576476331559182,1, Événements neutres
1236156831,2025-04-04,202504,2025,04,1,1.0,-2.52365930599369,GHA,UNKNOWN,BN,8,8,négatif,0,1,neutre,coopération,générique,4,0.5646,0.7618,3,42,28,0.09838054322217397,-0.22544172302947663,0.5171161233448921,1, Événements neutres
1236123603,2025-04-04,202504,2025,05,1,3.4,3.49932705248991,UNKNOWN,EDU,BN,4,4,positif,1,2,stable,coopération,générique,4,0.4135,0.0497,4,116,5,0.6211316510745228,1.0936216802612693,-0.46605971432231474,1, Événements neutres
1236224538,2025-04-04,202504,2025,01,1,0.0,0.94936708860759,UNKNOWN,GOV,BN,10,10,neutre,1,0,neutre,coopération,générique,4,0.6161,0.4747,0,116,8,-0.1194324183829714,0.5351680049551544,1.0087040421784956,1, Événements neutres
1236198667,2025-04-04,202504,2025,03,1,4.0,-4.95049504950495,NGA,UNKNOWN,BN,4,4,négatif,0,1,stable,coopération,générique,4,0.4135,0.4752,2,82,28,0.7518194280376101,-0.7569305932565611,-0.46605971432231474,1, Événements neutres
1236203968,2025-04-04,202504,2025,01,1,0.0,5.13219284603422,BEN,UNKNOWN,BN,2,2,positif,1,2,neutre,coopération,générique,4,0.2823,2.5661,0,9,28,-0.1194324183829714,1.4512272570555484,-0.9576476331559182,1, Événements neutres
1236203969,2025-04-04,202504,2025,05,1,3.4,5.13219284603422,BEN,UNKNOWN,BN,5,5,positif,1,2,stable,coopération,générique,4,0.4604,0.8661,4,9,28,0.6211316510745228,1.4512272570555484,-0.220265754905513,1, Événements neutres
1236203970,2025-04-04,202504,2025,01,1,0.0,5.13219284603422,BEN,UNKNOWN,BN,4,4,positif,1,2,neutre,coopération,générique,4,0.4135,2.5661,0,9,28,-0.1194324183829714,1.4512272570555484,-0.46605971432231474,1, Événements neutres
1236203972,2025-04-04,202504,2025,05,1,3.4,5.13219284603422,BEN,UNKNOWN,BN,2,2,positif,1,2,stable,coopération,générique,4,0.2823,0.8661,4,9,28,0.6211316510745228,1.4512272570555484,-0.9576476331559182,1, Événements neutres
1236203973,2025-04-04,202504,2025,01,1,0.0,5.13219284603422,BEN,GOV,BN,6,6,positif,1,2,neutre,coopération,générique,4,0.5,2.5661,0,9,8,-0.1194324183829714,1.4512272570555484,0.025528204511288705,1, Événements neutres
1236100550,2025-04-04,202504,2025,11,3,-2.0,-6.31364562118126,UNKNOWN,EDU,BN,2,2,négatif,0,1,instable,coopération,générique,4,0.2823,4.1568,10,116,5,-0.5550583415932622,-1.0554672203137376,-0.9576476331559182,0, Conflits & tensions
1236101166,2025-04-04,202504,2025,11,3,-2.0,-6.31364562118126,NGA,UNKNOWN,BN,1,1,négatif,0,1,instable,coopération,générique,4,0.1781,4.1568,10,82,28,-0.5550583415932622,-1.0554672203137376,-1.20344159257272,0, Conflits & tensions
1236129806,2025-04-04,202504,2025,02,1,3.0,-4.28571428571428,UNKNOWN,GOV,BN,10,10,négatif,0,1,stable,coopération,générique,4,0.6161,0.6429,1,116,8,0.5340064664324647,-0.6113403620097624,1.0087040421784956,1, Événements neutres
1236129808,2025-04-04,202504,2025,17,4,-5.0,-4.28571428571428,UNKNOWN,GOV,BN,10,10,négatif,0,1,très_instable,conflit,générique,4,0.6161,4.6429,16,116,8,-1.2084972264086984,-0.6113403620097624,1.0087040421784956,0, Conflits & tensions
1236123604,2025-04-04,202504,2025,05,1,3.4,3.49932705248991,UNKNOWN,EDU,BN,4,4,positif,1,2,stable,coopération,générique,4,0.4135,0.0497,4,116,5,0.6211316510745228,1.0936216802612693,-0.46605971432231474,1, Événements neutres
1236124854,2025-04-04,202504,2025,05,1,3.4,-0.83682008368201,UNKNOWN,GOV,BN,10,10,neutre,1,0,stable,coopération,générique,4,0.6161,-1.2816,4,116,8,0.6211316510745228,0.1439842980427274,1.0087040421784956,1, Événements neutres
1236125188,2025-04-04,202504,2025,01,1,0.0,12.4444444444444,UNKNOWN,LEG,BN,2,2,positif,1,2,neutre,coopération,générique,4,0.2823,6.2222,0,116,16,-0.1194324183829714,3.0526460392069197,-0.9576476331559182,1, Événements neutres
1236139219,2025-04-04,202504,2025,01,1,0.0,2.70935960591133,UNKNOWN,GOV,BN,20,20,positif,1,2,neutre,coopération,générique,4,0.7823,1.3547,0,116,8,-0.1194324183829714,0.9206149546018093,3.4666436363465127,1, Événements neutres
1236192249,2025-04-04,202504,2025,14,3,-6.5,2.10696920583469,BEN,UNKNOWN,BN,10,10,positif,1,2,très_instable,conflit,générique,4,0.6161,4.3035,13,9,28,-1.5352166688164164,0.7886885174589532,1.0087040421784956,0, Conflits & tensions
1236174307,2025-04-04,202504,2025,03,1,4.0,2.08333333333333,BEN,UNKNOWN,BN,2,2,positif,1,2,stable,coopération,générique,4,0.2823,-0.9583,2,9,28,0.7518194280376101,0.7835121460435546,-0.9576476331559182,1, Événements neutres
1236175244,2025-04-04,202504,2025,03,1,4.0,2.08333333333333,NGA,UNKNOWN,BN,2,2,positif,1,2,stable,coopération,générique,4,0.2823,-0.9583,2,82,28,0.7518194280376101,0.7835121460435546,-0.9576476331559182,1, Événements neutres
1236100318,2025-04-04,202504,2025,01,1,0.0,-0.1150747986191,BEN,UNKNOWN,BN00,10,10,neutre,1,0,neutre,coopération,sud_centre,4,0.6161,0.0575,0,9,28,-0.1194324183829714,0.30205003742185865,1.0087040421784956,1, Événements neutres
1236100320,2025-04-04,202504,2025,04,1,1.0,-0.1150747986191,BEN,UNKNOWN,BN00,10,10,neutre,1,0,neutre,coopération,sud_centre,4,0.6161,-0.4425,3,9,28,0.09838054322217397,0.30205003742185865,1.0087040421784956,1, Événements neutres
1236156416,2025-04-04,202504,2025,01,1,-0.4,-2.52365930599369,BEN,UNKNOWN,BN,3,3,négatif,0,1,neutre,coopération,générique,4,0.3562,1.4618,0,9,28,-0.20655760302502954,-0.22544172302947663,-0.7118536737391165,1, Événements neutres
1236156418,2025-04-04,202504,2025,04,1,1.0,-2.52365930599369,BEN,UNKNOWN,BN,8,8,négatif,0,1,neutre,coopération,générique,4,0.5646,0.7618,3,9,28,0.09838054322217397,-0.22544172302947663,0.5171161233448921,1, Événements neutres
1236203971,2025-04-04,202504,2025,05,1,3.4,5.13219284603422,BEN,UNKNOWN,BN,4,4,positif,1,2,stable,coopération,générique,4,0.4135,0.8661,4,9,28,0.6211316510745228,1.4512272570555484,-0.46605971432231474,1, Événements neutres
1236355553,2025-04-05,202504,2025,07,2,7.4,-9.27835051546391,UNKNOWN,GOV,BN,10,10,négatif,0,1,très_stable,coopération,générique,4,0.6161,0.9392,6,116,8,1.4923834974951045,-1.7047520592370287,1.0087040421784956,1, Événements neutres
1236358153,2025-04-05,202504,2025,01,1,0.0,1.10741971207088,UNKNOWN,GOV,BN,2,2,neutre,1,0,neutre,coopération,générique,4,0.2823,0.5537,0,116,8,-0.1194324183829714,0.5697823007539259,-0.9576476331559182,1, Événements neutres
1236358342,2025-04-05,202504,2025,05,1,3.4,1.10741971207088,NGA,UNKNOWN,BN,4,4,neutre,1,0,stable,coopération,générique,4,0.4135,-1.1463,4,82,28,0.6211316510745228,0.5697823007539259,-0.46605971432231474,1, Événements neutres
1236361215,2025-04-05,202504,2025,03,1,4.0,1.875,BEN,UNKNOWN,BN,2,2,neutre,1,0,stable,coopération,générique,4,0.2823,-1.0625,2,9,28,0.7518194280376101,0.7378861294249888,-0.9576476331559182,1, Événements neutres
1236361361,2025-04-05,202504,2025,03,1,4.0,1.875,GHA,UNKNOWN,BN,4,4,neutre,1,0,stable,coopération,générique,4,0.4135,-1.0625,2,42,28,0.7518194280376101,0.7378861294249888,-0.46605971432231474,1, Événements neutres
1236361406,2025-04-05,202504,2025,03,1,4.0,1.875,UNKNOWN,GOV,BN,2,2,neutre,1,0,stable,coopération,générique,4,0.2823,-1.0625,2,116,8,0.7518194280376101,0.7378861294249888,-0.9576476331559182,1, Événements neutres
1236361214,2025-04-05,202504,2025,01,1,0.0,1.875,BEN,UNKNOWN,BN,10,10,neutre,1,0,neutre,coopération,générique,4,0.6161,0.9375,0,9,28,-0.1194324183829714,0.7378861294249888,1.0087040421784956,1, Événements neutres
1236361366,2025-04-05,202504,2025,03,1,4.0,1.875,GHA,UNKNOWN,BN,3,3,neutre,1,0,stable,coopération,générique,4,0.3562,-1.0625,2,42,28,0.7518194280376101,0.7378861294249888,-0.7118536737391165,1, Événements neutres
1236361594,2025-04-05,202504,2025,03,1,4.0,1.875,NGA,UNKNOWN,BN,2,2,neutre,1,0,stable,coopération,générique,4,0.2823,-1.0625,2,82,28,0.7518194280376101,0.7378861294249888,-0.9576476331559182,1, Événements neutres
1236268934,2025-04-05,202504,2025,07,2,7.4,3.49206349206349,GHA,UNKNOWN,BN,1,1,positif,1,2,très_stable,coopération,générique,4,0.1781,-1.954,6,42,28,1.4923834974951045,1.0920309250833855,-1.20344159257272,1, Événements neutres
1236317327,2025-04-05,202504,2025,05,1,3.4,6.86015831134564,BEN,UNKNOWN,BN,10,10,positif,1,2,stable,coopération,générique,4,0.6161,1.7301,4,9,28,0.6211316510745228,1.8296601260312662,1.0087040421784956,1, Événements neutres
1236317773,2025-04-05,202504,2025,02,1,3.0,6.86015831134564,UNKNOWN,JUD,BN,5,5,positif,1,2,stable,coopération,générique,4,0.4604,1.9301,1,116,14,0.5340064664324647,1.8296601260312662,-0.220265754905513,1, Événements neutres
1236311000,2025-04-05,202504,2025,07,2,7.4,1.48148148148148,AFR,UNKNOWN,BN,10,10,neutre,1,0,très_stable,coopération,générique,4,0.6161,-2.9593,6,0,28,1.4923834974951045,0.6517036535899184,1.0087040421784956,1, Événements neutres
1236311012,2025-04-05,202504,2025,04,1,2.8,1.48148148148148,BEN,UNKNOWN,BN,10,10,neutre,1,0,stable,coopération,générique,4,0.6161,-0.6593,3,9,28,0.49044387411143564,0.6517036535899184,1.0087040421784956,1, Événements neutres
1236250731,2025-04-05,202504,2025,07,2,7.4,-1.30718954248366,UNKNOWN,GOV,BN,5,5,neutre,1,0,très_stable,coopération,générique,4,0.4604,-3.0464,6,116,8,1.4923834974951045,0.040971091270806365,-0.220265754905513,1, Événements neutres
1236250736,2025-04-05,202504,2025,11,3,-2.0,-1.30718954248366,UNKNOWN,GOV,BN,5,5,neutre,1,0,instable,coopération,générique,4,0.4604,1.6536,10,116,8,-0.5550583415932622,0.040971091270806365,-0.220265754905513,0, Conflits & tensions
1236281143,2025-04-05,202504,2025,04,1,1.9,1.48148148148149,UNKNOWN,GOV,BN,10,10,neutre,1,0,stable,coopération,générique,4,0.6161,-0.2093,3,116,8,0.2944122086668048,0.6517036535899206,1.0087040421784956,1, Événements neutres
1236310915,2025-04-05,202504,2025,04,1,1.9,1.48148148148148,UNKNOWN,UNKNOWN,BN,10,10,neutre,1,0,stable,coopération,générique,4,0.6161,-0.2093,3,116,28,0.2944122086668048,0.6517036535899184,1.0087040421784956,1, Événements neutres
1236280896,2025-04-05,202504,2025,02,1,3.0,1.48148148148149,UNKNOWN,UNKNOWN,BN,10,10,neutre,1,0,stable,coopération,générique,4,0.6161,-0.7593,1,116,28,0.5340064664324647,0.6517036535899206,1.0087040421784956,1, Événements neutres
1236280901,2025-04-05,202504,2025,04,1,2.8,1.48148148148149,UNKNOWN,UNKNOWN,BN,10,10,neutre,1,0,stable,coopération,générique,4,0.6161,-0.6593,3,116,28,0.49044387411143564,0.6517036535899206,1.0087040421784956,1, Événements neutres
1236277707,2025-04-05,202504,2025,05,1,3.4,0.1610305958132,UNKNOWN,UNKNOWN,BN,10,10,neutre,1,0,stable,coopération,générique,4,0.6161,-1.6195,4,116,28,0.6211316510745228,0.36251846613310973,1.0087040421784956,1, Événements neutres
1236277741,2025-04-05,202504,2025,05,1,3.4,0.1610305958132,UNKNOWN,UNKNOWN,BN,10,10,neutre,1,0,stable,coopération,générique,4,0.6161,-1.6195,4,116,28,0.6211316510745228,0.36251846613310973,1.0087040421784956,1, Événements neutres
1236296908,2025-04-05,202504,2025,15,4,-7.2,-6.36470128855916,UNKNOWN,COP,BN,8,8,négatif,0,1,très_instable,conflit,générique,4,0.5646,6.7824,14,116,2,-1.687685741940018,-1.0666486606093668,0.5171161233448921,0, Conflits & tensions
1236296913,2025-04-05,202504,2025,15,4,-7.2,-6.36470128855916,UNKNOWN,COP,BN,8,8,négatif,0,1,très_instable,conflit,générique,4,0.5646,6.7824,14,116,2,-1.687685741940018,-1.0666486606093668,0.5171161233448921,0, Conflits & tensions
1236264935,2025-04-05,202504,2025,02,1,3.0,-2.36686390532544,GHA,UNKNOWN,BN,10,10,négatif,0,1,stable,coopération,générique,4,0.6161,-0.3166,1,42,28,0.5340064664324647,-0.1911027651577757,1.0087040421784956,1, Événements neutres
1236264959,2025-04-05,202504,2025,04,1,1.0,-2.36686390532544,UNKNOWN,GOV,BN,6,6,négatif,0,1,neutre,coopération,générique,4,0.5,0.6834,3,116,8,0.09838054322217397,-0.1911027651577757,0.025528204511288705,1, Événements neutres
1236323101,2025-04-05,202504,2025,03,1,4.0,-7.50915750915751,BEN,UNKNOWN,BN,1,1,négatif,0,1,stable,coopération,générique,4,0.1781,1.7546,2,9,28,0.7518194280376101,-1.317290157602529,-1.20344159257272,1, Événements neutres
1236317615,2025-04-05,202504,2025,05,1,3.4,6.86015831134564,UNKNOWN,GOV,BN,10,10,positif,1,2,stable,coopération,générique,4,0.6161,1.7301,4,116,8,0.6211316510745228,1.8296601260312662,1.0087040421784956,1, Événements neutres
1236317775,2025-04-05,202504,2025,05,1,3.4,6.86015831134564,UNKNOWN,JUD,BN,4,4,positif,1,2,stable,coopération,générique,4,0.4135,1.7301,4,116,14,0.6211316510745228,1.8296601260312662,-0.46605971432231474,1, Événements neutres
1236317779,2025-04-05,202504,2025,05,1,3.4,6.86015831134564,UNKNOWN,JUD,BN,6,6,positif,1,2,stable,coopération,générique,4,0.5,1.7301,4,116,14,0.6211316510745228,1.8296601260312662,0.025528204511288705,1, Événements neutres
1236317780,2025-04-05,202504,2025,11,3,-2.0,6.86015831134564,UNKNOWN,JUD,BN,10,10,positif,1,2,instable,coopération,générique,4,0.6161,4.4301,10,116,14,-0.5550583415932622,1.8296601260312662,1.0087040421784956,0, Conflits & tensions
1236323102,2025-04-05,202504,2025,03,1,4.0,-7.50915750915751,BEN,UNKNOWN,BN,4,4,négatif,0,1,stable,coopération,générique,4,0.4135,1.7546,2,9,28,0.7518194280376101,-1.317290157602529,-0.46605971432231474,1, Événements neutres
1236323852,2025-04-05,202504,2025,03,1,4.0,-7.50915750915751,UNKNOWN,CRM,BN,5,5,négatif,0,1,stable,coopération,générique,4,0.4604,1.7546,2,116,3,0.7518194280376101,-1.317290157602529,-0.220265754905513,1, Événements neutres
1236264695,2025-04-05,202504,2025,04,1,7.0,-2.36686390532544,BEN,UNKNOWN,BN,2,2,négatif,0,1,très_stable,coopération,générique,4,0.2823,-2.3166,3,9,28,1.4052583128530463,-0.1911027651577757,-0.9576476331559182,1, Événements neutres
1236264698,2025-04-05,202504,2025,04,1,1.0,-2.36686390532544,BEN,UNKNOWN,BN,1,1,négatif,0,1,neutre,coopération,générique,4,0.1781,0.6834,3,9,28,0.09838054322217397,-0.1911027651577757,-1.20344159257272,1, Événements neutres
1236264933,2025-04-05,202504,2025,04,1,7.0,-2.36686390532544,GHA,UNKNOWN,BN,2,2,négatif,0,1,très_stable,coopération,générique,4,0.2823,-2.3166,3,42,28,1.4052583128530463,-0.1911027651577757,-0.9576476331559182,1, Événements neutres
1236264961,2025-04-05,202504,2025,04,1,1.0,-2.36686390532544,UNKNOWN,GOV,BN,1,1,négatif,0,1,neutre,coopération,générique,4,0.1781,0.6834,3,116,8,0.09838054322217397,-0.1911027651577757,-1.20344159257272,1, Événements neutres
1236264970,2025-04-05,202504,2025,04,1,7.0,-2.36686390532544,UNKNOWN,GOV,BN,2,2,négatif,0,1,très_stable,coopération,générique,4,0.2823,-2.3166,3,116,8,1.4052583128530463,-0.1911027651577757,-0.9576476331559182,1, Événements neutres
1236250663,2025-04-05,202504,2025,05,1,3.4,-1.30718954248366,UNKNOWN,EDU,BN,10,10,neutre,1,0,stable,coopération,générique,4,0.6161,-1.0464,4,116,5,0.6211316510745228,0.040971091270806365,1.0087040421784956,1, Événements neutres
1236268597,2025-04-05,202504,2025,07,2,7.4,3.49206349206349,UNKNOWN,UNKNOWN,BN,1,1,positif,1,2,très_stable,coopération,générique,4,0.1781,-1.954,6,116,28,1.4923834974951045,1.0920309250833855,-1.20344159257272,1, Événements neutres
1236264693,2025-04-05,202504,2025,01,1,-0.4,-2.36686390532544,BEN,UNKNOWN,BN,3,3,négatif,0,1,neutre,coopération,générique,4,0.3562,1.3834,0,9,28,-0.20655760302502954,-0.1911027651577757,-0.7118536737391165,1, Événements neutres
1236264697,2025-04-05,202504,2025,04,1,1.0,-2.36686390532544,BEN,UNKNOWN,BN,6,6,négatif,0,1,neutre,coopération,générique,4,0.5,0.6834,3,9,28,0.09838054322217397,-0.1911027651577757,0.025528204511288705,1, Événements neutres
1236239874,2025-04-05,202504,2025,18,4,-9.0,-7.56646216768916,UNKNOWN,CVL,BN,2,2,négatif,0,1,très_instable,conflit,générique,4,0.2823,8.2832,17,116,4,-2.07974907282928,-1.3298401574544634,-0.9576476331559182,0, Conflits & tensions
1236239883,2025-04-05,202504,2025,18,4,-9.0,-7.56646216768916,UNKNOWN,CVL,BN,6,6,négatif,0,1,très_instable,conflit,générique,4,0.5,8.2832,17,116,4,-2.07974907282928,-1.3298401574544634,0.025528204511288705,0, Conflits & tensions
1236464633,2025-04-06,202504,2025,02,1,3.0,2.37467018469657,BEN,UNKNOWN,BN,3,3,positif,1,2,stable,coopération,générique,4,0.3562,-0.3127,1,9,28,0.5340064664324647,0.8473163381486748,-0.7118536737391165,1, Événements neutres
1236466099,2025-04-06,202504,2025,09,2,-2.0,-8.44155844155843,UNKNOWN,GOV,BN,2,2,négatif,0,1,instable,coopération,générique,4,0.2823,5.2208,8,116,8,-0.5550583415932622,-1.5214905116996071,-0.9576476331559182,1, Événements neutres
1236466328,2025-04-06,202504,2025,19,4,-10.0,-8.44155844155843,NGA,UNKNOWN,BN,2,2,négatif,0,1,très_instable,conflit,générique,4,0.2823,9.2208,18,82,28,-2.297562034434425,-1.5214905116996071,-0.9576476331559182,0, Conflits & tensions
1236481984,2025-04-06,202504,2025,13,3,-4.4,-0.16666666666666,BEN,UNKNOWN,BN,10,10,neutre,1,0,très_instable,conflit,générique,4,0.6161,2.2833,12,9,28,-1.0778094494456112,0.2907511665630385,1.0087040421784956,0, Conflits & tensions
1236466100,2025-04-06,202504,2025,09,2,-2.0,-8.44155844155843,UNKNOWN,GOV,BN,2,2,négatif,0,1,instable,coopération,générique,4,0.2823,5.2208,8,116,8,-0.5550583415932622,-1.5214905116996071,-0.9576476331559182,1, Événements neutres
1236440369,2025-04-06,202504,2025,11,3,-2.0,-4.58715596330275,UNKNOWN,UNKNOWN,BN,1,1,négatif,0,1,instable,coopération,générique,4,0.1781,3.2936,10,116,28,-0.5550583415932622,-0.6773575603674267,-1.20344159257272,0, Conflits & tensions
1236461242,2025-04-06,202504,2025,04,1,2.8,5.24193548387097,BEN,UNKNOWN,BN,10,10,positif,1,2,stable,coopération,générique,4,0.6161,1.221,3,9,28,0.49044387411143564,1.4752614302605318,1.0087040421784956,1, Événements neutres
